GCUId	Chn	Mean_Ping	Mean_Pong	RMS_Ping	RMS_Pong	Length	x	y	z
GU8173	84	64.3683	61.502	2.82677	2.8429	10	-11298.4	-14062.2	7095
GU8173	85	66.0387	63.7168	2.8933	2.90938	10	-6760.26	-16651.2	7264.63
GU8173	86	60.2425	59.1991	3.15707	3.15425	10	-4114.91	-17385.2	7520.69
GU8173	87	65.1826	62.141	2.84991	2.84558	10	-5172.21	-17100.5	7520.69
GU8173	88	59.4081	65.3945	2.53249	2.5094	10	-8212.05	-15866.3	7520.69
GU8173	89	58.0325	61.089	2.75039	2.68974	10	-10090.7	-14743	7520.69
GU8173	90	65.5922	64.7401	2.90416	2.88876	10	-4733.35	-17575.3	6666.62
GU8173	91	62.2283	60.1146	3.1166	3.08579	10	-4335.95	-17141.6	7943.8
GU8173	92	66.8401	63.5223	2.99514	3.03015	10	-8694.42	-15607.2	7520.69
GU8173	93	62.9848	64.8925	3.59122	3.54523	10	-9634.2	-15045.3	7520.69
GU8173	94	66.8873	64.3972	3.04157	3.0066	10	-7078.7	-16696.1	6846.23
GU8173	95	63.9583	63.7382	3.40058	3.42437	10	-9762.21	-14742.3	7943.8
GU8173	96	80.2156	76.9646	3.00606	3.03514	5	-4333.25	-16256.8	9626.91
GU8173	97	76.41	77.1814	3.08385	3.10934	5	-4366.65	-16382.2	9396.62
GU8173	98	74.6437	73.5242	3.09569	3.11212	5	-8058.64	-14501.6	10025.1
GU8173	99	74.5983	71.257	3.05329	3.0947	5	-5101.98	-15936.3	9784.81
GU8173	100	77.0207	77.2858	3.14076	3.17852	5	-8413.16	-14569.9	9626.91
GU8173	101	74.6484	71.2488	3.03428	3.07918	5	-5434.25	-16059.6	9396.62
GU8173	102	68.3816	75.1044	3.00284	3.01665	5	-8994.61	-13940.4	10025.1
GU8173	103	71.7927	72.2033	3.06633	3.10917	5	-7642.55	-14885.8	9784.81
GU8173	104	69.7246	70.1359	3.05397	3.054	5	-8478.01	-14682.2	9396.62
GU8173	105	72.9367	72.4776	3.0871	3.13767	5	-5959.52	-15872.2	9396.62
GU8173	106	69.4665	70.5811	3.07705	3.0935	5	-7148.81	-15129.2	9784.81
GU8173	107	67.2382	67.0686	3.0841	3.12656	5	-5623.37	-15759.9	9784.81
GU8173	108	70.8696	71.1661	3.11127	3.10411	5	-4903.1	-16229.7	9396.62
GU8173	109	73.7148	74.0225	3.12087	3.14068	5	-7494.39	-15207.8	9396.62
GU8173	110	74.326	78.8315	3.09439	3.09476	5	-6086.28	-15433.6	10025.1
GU8173	111	71.5008	68.5843	3.09645	3.11925	5	-8128.01	-14626.4	9784.81
GU8173	112	67.8185	67.5965	2.45301	2.47087	5	-4693.17	-16511	9005.55
GU8173	113	74.9486	76.1291	2.24836	2.22944	5	-5768.54	-16166.7	9005.55
GU8173	114	71.7286	72.3792	2.24089	2.26917	5	-6578.22	-16202.2	8363.94
GU8173	115	77.3998	74.2213	2.22697	2.28842	5	-8709.22	-15084.8	8505.13
GU8173	116	73.9112	73.635	2.23591	2.25466	5	-8826.81	-14721.7	9005.55
GU8173	117	75.0529	74.5477	2.17933	2.19833	5	-7333.36	-15519.7	9005.55
GU8173	118	72.2893	72.1966	2.1393	2.13945	5	-6078.62	-16396.2	8363.94
GU8173	119	73.2505	75.2451	2.19985	2.17586	5	-7558.43	-15768.8	8363.94
GU8173	120	74.799	74.681	2.29927	2.31674	5	-4749.15	-16615.6	8780.99
GU8173	121	69.4249	73.1024	2.25025	2.25242	5	-7283.43	-15414.1	9224.85
GU8173	122	75.6748	78.7069	2.17592	2.17188	5	-8096.38	-15642.3	8093.58
GU8173	123	73.2479	65.7469	2.25519	2.24044	5	-5803.91	-16423.1	8505.13
GU8173	124	76.711	75.304	2.35065	2.37898	5	-5256.1	-16462.3	8780.99
GU8173	125	71.4176	72.1094	2.23896	2.25565	5	-7839.84	-15270.1	9005.55
GU8173	126	73.8406	72.5507	2.25033	2.2438	5	-6625.91	-16319.6	8093.58
GU8173	127	72.6232	77.5006	2.27462	2.25759	5	-7768.75	-15590	8505.13
GU8174	0	75.7688	73.9227	2.28813	2.30498	10	11833.8	14506.8	-5025.23
GU8174	1	69.8469	75.1374	4.1192	4.08304	10	13257.3	13276.4	-4870.42
GU8174	2	77.8762	71.3614	2.199	2.21301	10	12813.8	13248.1	-6002.8
GU8174	3	73.533	78.8984	2.35229	2.33671	10	12758	13531.4	-5465.76
GU8174	4	76.0223	71.5036	2.25008	2.26356	10	10542.9	15470.4	-5025.23
GU8174	5	71.3384	79.4373	2.25577	2.25646	10	8702.04	16575.9	-5025.23
GU8174	6	80.6928	82.0506	2.17127	2.17309	10	8837.22	16262.2	-5760.47
GU8174	7	70.38	73.2463	2.25561	2.24479	10	8367.08	16509	-5760.47
GU8174	8	77.8315	74.3186	2.34135	2.38596	10	9596.62	15980.3	-5317.28
GU8174	9	76.4039	76.6229	5.746	5.79442	10	14306.4	12406.4	-4141.1
GU8174	10	75.3398	76.4956	2.32079	2.33741	10	12759.8	13192.3	-6236.22
GU8174	11	72.6514	70.15	2.38054	2.37494	10	10051.1	15698.5	-5317.28
GU8174	12	72.0963	65.0036	2.4922	2.50259	10	12245.1	14161.4	-5025.23
GU8174	13	69.6993	70.023	2.65555	2.6628	10	12474.1	14014.8	-4870.42
GU8174	14	73.2423	73.9084	2.14039	2.17211	10	8184.77	16427.4	-6236.22
GU8174	15	69.2134	70.9979	2.53269	2.53356	10	12192.1	14100.3	-5317.28
GU8174	16	54.9107	51.9936	2.09836	2.07841	10	8095.43	15642.8	-8093.58
GU8174	17	61.341	57.2605	2.16441	2.22511	10	12014.2	12421.4	-8780.99
GU8174	18	60.7205	59.1421	2.14599	2.15319	10	12511.4	13338.5	-6425.66
GU8174	19	62.2644	54.6095	2.11247	2.16025	10	7936.85	15929.8	-7680.41
GU8174	20	56.7275	64.1014	2.07288	2.09087	10	7885.12	15825.9	-7943.8
GU8174	21	65.2592	56.3582	2.19544	2.20352	10	8023.17	15174.6	-9005.55
GU8174	22	56.2776	62.1164	2.032	2.02711	10	8405.46	16241.9	-6425.66
GU8174	23	56.6403	52.841	2.09425	2.09302	10	12373.3	12792.7	-7680.41
GU8174	24	55.7849	59.235	2.43376	2.37913	10	8037.17	15530.2	-8363.94
GU8174	25	54.3644	55.4735	2.05286	2.04733	10	8241.93	15345.1	-8505.13
GU8174	26	51.4614	51.8492	2.02557	2.0465	10	8260.1	15960.4	-7264.63
GU8174	27	56.1686	56.3209	2.14073	2.1483	10	12690.7	12724.4	-7264.63
GU8174	28	54.143	57.8151	2.24031	2.21212	10	12049.9	12846.5	-8093.58
GU8174	29	58.9307	51.8291	2.24311	2.26173	10	12109.8	12520.2	-8505.13
GU8174	30	56.6477	56.7434	2.03565	2.04524	10	12914.2	12948.8	-6425.66
GU8174	31	53.2363	53.0932	2.15669	2.13667	10	12616.1	12649.6	-7520.7
GU8174	32	65.0867	64.0047	2.69328	2.70671	5	11357.6	14137.6	-6846.23
GU8174	33	64.6593	61.9672	2.52783	2.52405	5	10279.8	15020.7	-6666.62
GU8174	34	62.2697	62.9148	5.93163	5.89889	5	11039.4	14180.8	-7264.63
GU8174	35	63.0709	62.457	2.63899	2.63861	5	10861.3	14402.5	-7095
GU8174	36	63.3429	62.6717	2.64836	2.64018	5	10149.9	14830.5	-7264.63
GU8174	37	64.4781	61.6164	2.38608	2.39814	5	9690.68	15134.6	-7264.63
GU8174	38	63.7385	66.295	2.46699	2.43544	5	10919	14479.1	-6846.23
GU8174	39	61.1964	60.1181	2.36468	2.34445	5	9543.45	15420.5	-6846.23
GU8174	40	59.8902	59.2629	2.46225	2.43636	5	9493	15339	-7095
GU8174	41	61.7959	60.4634	2.32217	2.34475	5	11297.6	14062.9	-7095
GU8174	42	55.7084	54.8459	2.6057	2.60539	5	12294.8	13107.3	-7264.63
GU8174	43	64.3678	64.0636	2.43707	2.44358	5	11615.6	14013.4	-6666.62
GU8174	44	64.5892	66.3425	2.72767	2.70646	5	9018.48	15622.7	-7095
GU8174	45	63.2109	65.4595	4.74561	4.72594	5	11723.2	13710.1	-7095
GU8174	46	57.8202	57.3342	2.45578	2.45478	5	11468.8	13835.9	-7264.63
GU8174	47	62.1322	68.4593	2.39095	2.34791	5	12039.5	13650.8	-6666.62
GU8174	48	75.5187	68.7134	2.19855	2.22462	5	11927.7	13949.2	-6236.22
GU8174	49	75.9892	74.3765	2.25629	2.25087	5	10175.1	15367.9	-6002.8
GU8174	50	70.3789	69.7981	2.19991	2.21794	5	11363.4	14776.3	-5317.28
GU8174	51	74.2328	70.1504	2.44691	2.43335	5	10328.6	15092	-6425.66
GU8174	52	74.6265	77.367	2.40465	2.38923	5	11494.6	14308.2	-6236.22
GU8174	53	76.277	73.6354	2.23035	2.23668	5	9175.76	15895.1	-6236.22
GU8174	54	72.3898	75.1362	2.22616	2.21643	5	10497.3	15403.7	-5317.28
GU8174	55	80.7681	73.1146	2.35867	2.372	5	12096.7	13715.7	-6425.66
GU8174	56	67.1987	76.8234	2.34125	2.3274	5	10202.5	15442.3	-5760.47
GU8174	57	73.4924	80.7042	2.32928	2.35154	5	11903.7	14172.5	-5760.47
GU8174	58	70.623	70.9901	2.73612	2.76139	5	9384.67	15696.4	-6425.66
GU8174	59	71.5107	70.0307	2.47787	2.45566	5	9861.28	15401.5	-6425.66
GU8174	60	69.0039	76.466	2.32781	2.32274	5	8899.25	15976.7	-6425.66
GU8174	61	74.6066	76.4607	2.41442	2.4519	5	8857.17	15901.1	-6666.62
GU8174	62	78.0287	83.5314	2.44751	2.50786	5	9755.3	15728.7	-5760.47
GU8174	63	73.322	69.4623	2.51284	2.52284	5	10132.3	15303.1	-6236.22
GU8174	64	69.7788	73.8003	2.42061	2.46735	10	10115.6	12839.4	-10419.5
GU8174	65	77.3753	78.3889	2.18178	2.19005	10	10212.4	12962.2	-10169.9
GU8174	66	74.8663	76.1495	2.06092	2.05207	10	10051.3	13198.8	-10025.1
GU8174	67	74.9405	75.3879	2.12702	2.13152	10	8885.56	13414	-10809.8
GU8174	68	72.6976	73.2591	2.16974	2.16912	10	9249.55	13476.6	-10419.5
GU8174	69	73.4633	75.6501	2.15063	2.14421	10	11439.8	11893	-10169.9
GU8174	70	73.1431	76.5763	2.11573	2.11465	10	9161.85	13831.1	-10025.1
GU8174	71	72.6057	76.7497	2.29725	2.27409	10	9748.24	12800.8	-10809.8
GU8174	72	74.2966	74.5721	2.10841	2.13902	10	8423.36	14190.1	-10169.9
GU8174	73	72.5098	76.6069	2.19495	2.17773	10	9338.06	13605.6	-10169.9
GU8174	74	73.3688	77.8769	2.36507	2.33952	10	8979.19	13555.3	-10553.1
GU8174	75	75.743	77.5771	2.23233	2.21428	10	10680.1	12260	-10553.1
GU8174	76	77.5657	78.3298	2.37386	2.3763	10	10532.4	12499.7	-10419.5
GU8174	77	82.9852	78.5702	3.21714	3.18468	10	10164	12473.2	-10809.8
GU8174	78	78.1068	77.6415	2.36091	2.40886	10	11696.2	11765.9	-10025.1
GU8174	79	81.6964	73.3783	2.35828	2.38842	10	8801.3	13773.6	-10419.5
GU8174	80	59.9989	59.5798	3.79149	3.85751	10	8170.03	14855.8	-9396.62
GU8174	81	58.5092	62.0612	3.50106	3.45181	10	11694.5	12565	-9005.55
GU8174	82	64.5807	64.2071	3.11893	3.14567	10	8776.9	14246.5	-9784.81
GU8174	83	62.9338	62.0755	3.20088	3.2216	10	12148.9	11825.7	-9396.62
GU8174	84	66.8114	66.303	2.69614	2.70782	10	8303.58	14527.5	-9784.81
GU8174	85	62.422	62.9041	2.58663	2.58595	10	10841	12866	-9626.91
GU8174	86	63.1349	65.4734	3.08719	3.04573	10	12019.1	12090.7	-9224.86
GU8174	87	64.6277	62.9109	2.94004	2.95937	10	11198.1	12854.7	-9224.86
GU8174	88	58.5647	59.0742	3.46226	3.4848	10	11753.4	12218.9	-9396.62
GU8174	89	54.7613	59.8398	2.46256	2.46832	10	8588.02	14467.5	-9626.91
GU8174	90	58.4402	56.729	2.75886	2.80215	10	8701.98	14124.9	-10025.1
GU8174	91	59.9805	65.5402	2.60443	2.59372	10	7468.54	15325.2	-9224.86
GU8174	92	58.5041	58.2897	2.80539	2.82721	10	8654.22	14579	-9396.62
GU8174	93	63.1778	65.7791	2.77446	2.7551	10	9059.21	14177.2	-9626.91
GU8174	94	60.6562	65.8058	2.7758	2.80932	10	10137.9	13312.4	-9784.81
GU8174	95	63.8861	65.4516	2.90081	2.9219	10	8459.94	14801	-9224.86
GU8174	96	62.4845	60.4815	2.22051	2.24489	5	11566.4	13526.6	-7680.41
GU8174	97	61.718	58.0957	2.09952	2.13042	5	9038.52	15117.5	-8093.58
GU8174	98	71.0793	70.0682	2.18825	2.18294	5	9168.12	15333.8	-7520.69
GU8174	99	60.6166	63.1842	2.12786	2.10279	5	9825.35	14839.6	-7680.41
GU8174	100	62.4243	67.7954	2.25065	2.24192	5	11146.4	13874.7	-7680.41
GU8174	101	66.2367	65.3873	2.18679	2.22582	5	9947.65	14535.4	-8093.58
GU8174	102	66.0105	63.0229	2.06776	2.08613	5	8693.91	15607.5	-7520.69
GU8174	103	64.954	61.4696	2.1577	2.15611	5	10716	14209.8	-7680.41
GU8174	104	62.0913	65.0514	2.09702	2.09764	5	8366.4	15576.9	-7943.8
GU8174	105	65.3214	66.7127	2.14233	2.15637	5	9304.94	15035.1	-7943.8
GU8174	106	70.2335	65.1808	2.11697	2.1568	5	11817.5	13398.7	-7520.7
GU8174	107	70.5816	67.6665	2.16379	2.21586	5	12222.6	13030.3	-7520.7
GU8174	108	56.9283	57.7046	2.22523	2.22285	5	11975.5	13165.8	-7680.41
GU8174	109	64.3089	66.0054	2.22434	2.23741	5	9761.32	14742.9	-7943.8
GU8174	110	59.2307	67.7232	2.2136	2.18745	5	10974.5	14097.5	-7520.69
GU8174	111	64.5002	63.1624	2.20624	2.19767	5	8421.28	15679.1	-7680.41
GU8174	112	68.3721	69.4934	2.31563	2.34605	5	11566.7	13114.7	-8363.94
GU8174	113	69.0261	70.4045	2.36488	2.36584	5	8973.47	15008.7	-8363.94
GU8174	114	69.9009	69.674	2.37722	2.39075	5	9129.05	14286.5	-9396.62
GU8174	115	70.9525	70.954	2.3516	2.35266	5	9094.18	14694.5	-8780.99
GU8174	116	70.9696	72.1969	2.27796	2.31924	5	10741.6	13798.7	-8363.94
GU8174	117	73.2703	71.5946	2.42661	2.47376	5	9429.19	14726.7	-8363.94
GU8174	118	70.8387	74.6944	2.29438	2.25157	5	11274.9	12942.8	-9005.55
GU8174	119	68.8454	71.4609	2.51161	2.48094	5	10405	13797.4	-8780.99
GU8174	120	70.3279	73.6339	2.28545	2.27596	5	10487.8	13907.2	-8505.13
GU8174	121	68.6928	70.6343	2.31587	2.30362	5	10819.4	13898.7	-8093.58
GU8174	122	70.4814	72.1967	2.32347	2.3033	5	9520.6	13871.6	-9626.91
GU8174	123	71.0366	74.045	2.34851	2.31452	5	10909	13579.2	-8505.13
GU8174	124	73.9504	75.9684	2.51455	2.51573	5	9166.5	14811.4	-8505.13
GU8174	125	72.3803	71.0784	2.33151	2.34202	5	11240.3	13560.6	-8093.58
GU8174	126	70.6091	74.4348	2.30443	2.27936	5	9594	13978.5	-9396.62
GU8174	127	73.9837	68.9164	2.29999	2.34581	5	11720.4	12885.4	-8505.13
GU8176	0	74.6831	76.1313	2.45944	2.50333	5	1727.91	-6157.1	18298.7
GU8176	1	74.5416	74.7236	2.41437	2.44853	5	1852.39	-5630.34	18455.6
GU8176	2	72.7759	81.0003	2.36283	2.3322	5	3884.45	-6728.06	17759
GU8176	3	77.7526	77.9962	2.35079	2.37519	5	2486.69	-7653.23	17634.7
GU8176	4	79.8066	73.9959	2.29192	2.34739	5	2265.31	-5980.29	18298.7
GU8176	5	72.1315	69.1914	2.5358	2.55083	5	3388.3	-5664.28	18225.7
GU8176	6	79.4385	80.2622	3.3652	3.38698	5	2875.78	-7928.9	17452.8
GU8176	7	72.9373	75.3373	2.24161	2.28608	5	3973.74	-6136.16	17952.6
GU8176	8	76.1915	76.79	2.39772	2.42152	5	3503.94	-5893.87	18130.8
GU8176	9	73.8803	75.9279	2.3689	2.42936	5	2651.04	-5051.14	18525.6
GU8176	10	75.092	78.9886	2.56929	2.51907	5	4023.54	-6968.98	17634.7
GU8176	11	76.4515	77.1899	2.34896	2.39955	5	2068.83	-6537.22	18130.8
GU8176	12	74.7471	80.2613	2.94914	2.92217	5	1783.4	-6354.85	18225.7
GU8176	13	75.6113	78.4806	2.41738	2.42164	5	2814.78	-5216.23	18455.6
GU8176	14	75.483	72.9617	2.50017	2.46985	5	3861.4	-7242.55	17560.6
GU8176	15	72.4272	75.5709	2.32872	2.351	5	2471.06	-6880.18	17952.6
GU8176	16	63.3842	62.1304	2.29779	2.2992	5	6473.37	-5045.82	17560.6
GU8176	17	64.7854	67.7503	2.34527	2.36349	5	4949.26	-5142.72	18022.1
GU8176	18	64.9466	67.951	2.31181	2.30541	5	5925.51	-6688.46	17201.5
GU8176	19	69.5634	64.9782	2.46972	2.47176	5	5852.13	-6073.73	17452.8
GU8176	20	62.4531	57.0611	2.37388	2.41087	5	5008.29	-5619.74	17862.7
GU8176	21	67.9374	58.5362	2.34534	2.39203	5	5979.45	-4205.85	17952.6
GU8176	22	63.8433	58.4662	2.34583	2.36155	5	5428.74	-6454.95	17452.8
GU8176	23	57.7942	60.7686	2.5961	2.64574	5	5198.4	-5773.41	17759
GU8176	24	56.9472	58.971	2.22922	2.25669	5	4541.07	-5506.49	18022.1
GU8176	25	60.1193	61.6605	2.27335	2.26209	5	6799.25	-4597.3	17560.6
GU8176	26	58.0767	57.6752	2.34407	2.34631	5	5743.45	-6483.02	17341.4
GU8176	27	60.4529	62.9521	2.54728	2.55833	5	6387.55	-6785.6	16996.9
GU8176	28	67.6332	63.7819	2.3072	2.34158	5	4863.84	-5457.66	17952.6
GU8176	29	61.7774	65.7336	2.4102	2.40855	5	5639.95	-4651.23	17952.6
GU8176	30	63.6687	67.2135	2.45942	2.41586	5	6457.47	-7014.68	16877.1
GU8176	31	59.2389	58.8393	2.40867	2.44951	5	6318.53	-6318.48	17201.5
GU8176	32	67.8383	74.7895	3.04728	3.01531	5	4480.78	-7412.11	17341.4
GU8176	33	68.0032	75.1379	2.91648	2.91535	5	3968.05	-7442.59	17452.8
GU8176	34	66.2689	68.5324	2.9372	2.93694	5	6061.24	-7359.76	16877.1
GU8176	35	79.1958	68.0886	2.88173	2.92361	5	4622.82	-7647	17201.5
GU8176	36	73.6986	77.882	2.8516	2.9019	5	5214.82	-7981.87	16877.1
GU8176	37	76.9662	69.0011	2.97691	2.98783	5	5059.78	-7825.84	16996.9
GU8176	38	76.6711	78.6304	2.94636	2.99018	5	4464.33	-7915.45	17121.8
GU8176	39	70.687	68.4764	2.79312	2.82442	5	4341.53	-6965.34	17560.6
GU8176	40	70.1743	73.7666	3.05875	3.01807	5	4578.04	-8117.06	16996.9
GU8176	41	66.4276	70.3732	2.75836	2.75238	5	4484.84	-6681.45	17634.7
GU8176	42	70.6106	72.3011	2.88653	2.87278	5	5818	-6981.08	17121.8
GU8176	43	69.87	66.4157	2.72748	2.74308	5	4025.07	-7669.13	17341.4
GU8176	44	64.1448	69.9481	3.05196	3.04786	5	4461.44	-7157.73	17452.8
GU8176	45	68.2281	68.9428	2.73157	2.73707	5	4934.11	-7631.46	17121.8
GU8176	46	68.3328	66.3733	2.85459	2.8739	5	5966.19	-7158.89	16996.9
GU8176	47	64.9561	63.3388	2.70045	2.71426	5	4152.67	-7912.17	17201.5
GU8176	48	73.361	73.9197	2.2221	2.22515	5	4694.76	-3240.56	18525.6
GU8176	49	70.0922	69.1362	2.24329	2.24436	5	5487.31	-3667.97	18225.7
GU8176	50	72.7847	78.8676	2.27625	2.2432	5	5990.86	-3879.73	18022.1
GU8176	51	75.6827	72.8154	2.41514	2.40634	5	3522.77	-3816	18675.3
GU8176	52	73.2816	72.1553	2.28321	2.30181	5	5005.97	-3676.68	18362
GU8176	53	79.243	75.4382	2.62905	2.64158	5	5141.67	-4138.59	18225.7
GU8176	54	75.6277	70.0128	2.40461	2.43572	5	5676.29	-4326.95	18022.1
GU8176	55	77.542	81.2547	2.48195	2.47753	5	3054.78	-3544.66	18810.7
GU8176	56	75.4291	72.5301	2.30056	2.29964	5	5755.34	-3727.12	18130.8
GU8176	57	75.5348	69.7393	2.63208	2.65618	5	4754.71	-4940.45	18130.8
GU8176	58	78.0329	65.9502	2.41199	2.42882	5	4014.36	-2819.75	18753
GU8176	59	70.4737	70.0079	2.49733	2.51548	5	4197.85	-4824.28	18298.7
GU8176	60	67.1909	70.1962	2.57789	2.61675	5	4332.67	-4979.22	18225.7
GU8176	61	72.504	71.1901	2.54099	2.55646	5	2865	-3324.45	18880.7
GU8176	62	70.3936	69.1747	2.57116	2.56189	5	5453.14	-4156.75	18130.8
GU8176	63	76.8086	72.7343	2.83925	2.84732	5	5316.56	-3553.83	18298.7
GU8176	64	78.949	85.5592	2.35724	2.28715	10	7734.23	-6019.79	16723.7
GU8176	65	78.5513	75.0294	2.24091	2.27039	10	6936.47	-7130.3	16636.8
GU8176	66	77.7133	78.2398	2.44644	2.43865	10	6230.62	-7565.42	16723.7
GU8176	67	70.4792	76.4131	2.32925	2.29514	10	7835.15	-5432.77	16877.1
GU8176	68	77.0437	79.3911	2.51919	2.49983	10	7158.89	-5966.19	16996.9
GU8176	69	74.9947	76.9894	2.38596	2.37125	10	7853.8	-6468.12	16499.1
GU8176	70	79.5833	76.4127	2.30882	2.33206	10	6697.07	-8131.8	16271.5
GU8176	71	79.065	77.1345	2.41261	2.42087	10	7319.62	-5385.88	17121.8
GU8176	72	82.6259	79.2275	2.56881	2.6149	10	7029.19	-8148.79	16122.3
GU8176	73	79.9573	73.7638	2.36041	2.39543	10	7094.59	-7292.84	16499.1
GU8176	74	80.3614	76.7472	2.2065	2.22219	10	7523.98	-5856.14	16877.1
GU8176	75	73.4149	82.8191	2.70705	2.60311	10	7506.06	-5523.06	16996.9
GU8176	76	75.2682	79.3395	2.42753	2.41991	10	8015.47	-5891.35	16636.8
GU8176	77	76.685	78.9082	3.04769	3.08088	10	6987.04	-4724.28	17452.8
GU8176	78	75.7152	77.5435	2.86649	2.85461	10	7193.9	-8339.74	15951.1
GU8176	79	83.0522	83.2344	2.35186	2.30938	10	7678.76	-6323.96	16636.8
GU8176	80	66.5858	67.1193	4.14862	4.18805	10	1008.64	-3187.18	19093.6
GU8176	81	68.7313	69.7521	3.32374	3.31253	10	580.927	-1978.46	19274
GU8176	82	67.1643	69.4938	3.51434	3.56087	10	838.39	-7262.24	17952.6
GU8176	83	72.4332	72.0375	2.90956	2.9201	10	521.446	-4877.93	18753
GU8176	84	72.1166	70.2008	2.94295	2.96857	10	1089.45	-7053.78	18022.1
GU8176	85	71.8369	69.3499	2.70702	2.74662	10	1046.68	-6776.41	18130.8
GU8176	86	76.6633	67.214	2.73276	2.80067	10	1615.16	-3262.07	19039.2
GU8176	87	69.3975	71.1361	2.51927	2.51178	10	988.826	-2634.72	19178.6
GU8176	88	68.9575	71.8147	2.59017	2.55132	10	519.059	-4357.84	18880.7
GU8176	89	69.7183	68.5219	2.45489	2.47938	10	871.977	-6149.59	18362
GU8176	90	69.7987	70.2503	2.66086	2.6922	10	812.07	-7726.34	17759
GU8176	91	64.9356	69.1135	2.51705	2.50022	10	758.685	-2168.2	19247.4
GU8176	92	62.8411	67.8238	2.70732	2.76645	10	1434.68	-3905.6	18932.2
GU8176	93	62.6392	69.5411	2.48197	2.4786	10	636.653	-6569.57	18225.7
GU8176	94	65.4615	65.3524	2.88846	2.89326	10	863.288	-7477.91	17862.7
GU8176	95	69.8239	68.6533	2.64973	2.67566	10	1483.34	-2995.86	19093.6
GU8176	96	62.329	64.9152	2.26405	2.28056	10	3565.72	-2558.49	18880.7
GU8176	97	59.781	65.4893	2.45704	2.45519	10	2524.12	-2622.72	19039.2
GU8176	98	68.4898	64.0782	2.43492	2.457	10	6745.96	-3340.14	17862.7
GU8176	99	69.3727	68.7593	2.4339	2.43514	10	5859.22	-2562.23	18298.7
GU8176	100	67.4488	65.2526	2.58731	2.60154	10	3589.96	-1438.05	18994.3
GU8176	101	70.1166	66.8983	2.34422	2.35954	10	1820.02	-1820.02	19212.4
GU8176	102	67.9744	67.2824	2.2186	2.20277	10	7097.24	-3159.89	17759
GU8176	103	63.4183	64.4964	2.83166	2.838	10	5320.31	-2612.72	18455.6
GU8176	104	71.1577	65.0865	2.54314	2.63181	10	2658.64	-2026.6	19093.6
GU8176	105	70.7026	68.2075	2.48663	2.46826	10	2899.19	-2984.41	18932.2
GU8176	106	65.6143	68.6046	2.34038	2.31719	10	6551.39	-3243.8	17952.6
GU8176	107	62.1924	63.6071	2.22973	2.1976	10	6512.89	-2919.76	18022.1
GU8176	108	68.9083	70.2643	2.69727	2.64979	10	2478.14	-1333.54	19178.6
GU8176	109	66.0341	67.0292	2.66237	2.68954	10	2200.2	-1754.6	19178.6
GU8176	110	66.4653	62.9644	2.29418	2.33433	10	6981.85	-2813.94	17862.7
GU8176	111	71.6321	69.622	2.3694	2.37059	10	6047.41	-2644.53	18225.7
GU8176	112	73.1163	75.042	2.69656	2.72041	10	4900.41	-8487.77	16723.7
GU8176	113	78.7574	75.7911	2.83928	2.86416	10	3630.01	-9695.32	16387.9
GU8176	114	83.3042	78.4822	2.68262	2.73516	10	6620.88	-8483.88	16122.3
GU8176	115	73.6955	72.6046	2.61375	2.65478	10	5662.33	-8666.84	16387.9
GU8176	116	82.8877	78.6094	2.72653	2.76332	10	4425.4	-8744.83	16723.7
GU8176	117	78.3198	78.0626	2.77701	2.7794	10	3828.73	-9426.53	16499.1
GU8176	118	81.3354	79.0832	3.05459	3.04914	10	6776.03	-8682.68	15951.1
GU8176	119	80.8747	76.4968	2.61213	2.63355	10	6196.42	-9273.6	15853.8
GU8176	120	78.8713	77.5819	3.11743	3.14002	10	5304.38	-9363.54	16122.3
GU8176	121	73.4799	70.0386	2.80543	2.83316	10	1133.13	-8129.02	17560.6
GU8176	122	78.526	80.2307	2.83112	2.81547	10	7075.56	-8621.59	15853.8
GU8176	123	73.0602	73.6197	2.81242	2.82829	10	5267.28	-9123.2	16271.5
GU8176	124	75.7503	74.4662	3.13198	3.14677	10	5176.29	-8965.61	16387.9
GU8176	125	73.6097	74.6229	2.7006	2.70691	10	3343.12	-8929.07	16877.1
GU8176	126	72.9816	79.1494	2.6853	2.67609	10	7214.45	-8790.83	15697.5
GU8176	127	72.317	75.5928	2.75958	2.76396	10	5360.55	-8204.93	16723.7
GU8179	0	62.6105	57.5519	2.93301	2.92299	10	15324.9	-9979.93	6425.66
GU8179	1	63.8445	68.1208	2.46072	2.44474	10	16083.2	-8168.94	7095
GU8179	2	69.3635	67.1007	2.40588	2.44828	10	16648.4	-8288.19	5465.76
GU8179	3	63.2888	64.0722	2.42531	2.40472	10	16432.9	-8346.57	6002.8
GU8179	4	69.5881	64.6584	2.85061	2.90946	10	14940.9	-10395.5	6666.62
GU8179	5	68.1817	66.6092	2.63536	2.65347	10	15252.4	-9932.75	6666.62
GU8179	6	73.2788	70.8236	2.75045	2.7463	10	15515.1	-10091.5	5760.47
GU8179	7	66.6079	67.7839	2.9165	2.94784	10	15288.9	-10293.5	6002.8
GU8179	8	75.1825	71.3872	2.75049	2.7014	10	15531.4	-9778.8	6236.22
GU8179	9	63.1523	65.4158	2.5495	2.56437	10	16145.8	-7891.58	7264.63
GU8179	10	59.8191	75.7874	3.07756	3.09155	10	16772.3	-8652.28	4423.35
GU8179	11	62.0693	60.1005	2.7228	2.69489	10	15597.1	-9820.18	6002.8
