GCUId	Chn	Mean_Ping	Mean_Pong	RMS_Ping	RMS_Pong	Length	x	y	z
8097	0	57.1561	54.6628	2.48919	2.50135	10	-14656.4	-11990.9	4141.1
8097	1	58.3846	61.0514	2.42571	2.42761	10	-17783.3	-6318.93	4423.35
8097	2	63.791	60.1419	2.51813	2.51743	10	-18006.6	-6398.3	3249.89
8097	3	61.907	60.1964	2.66586	2.67657	10	-17770.2	-6894.55	3524.99
8097	4	65.7117	69.4436	2.40167	2.42273	10	-17843.5	-6340.33	4141.1
8097	5	63.8377	59.5761	2.57616	2.59741	10	-17594.7	-6826.46	4423.35
8097	6	64.1534	60.5754	2.43411	2.4359	10	-14752.6	-12069.6	3524.99
8097	7	65.7441	65.0414	2.59295	2.59695	10	-17960.6	-6381.95	3524.99
8097	8	62.335	66.3776	2.86267	2.86841	10	-17784.1	-6608.04	3974.75
8097	9	63.2944	63.039	3.18682	3.21719	10	-17654.7	-6559.98	4584.33
8097	10	59.989	62.6832	2.61708	2.59821	10	-14637.4	-12330	3075.24
8097	11	65.748	63.1885	3.21415	3.22858	10	-17639.3	-7136.56	3696.36
8097	12	61.1419	56.6961	2.78463	2.7957	10	-17450.5	-7353.21	4141.1
8097	13	60.4035	59.0421	2.62082	2.62275	10	-14746.7	-11715.7	4584.33
8097	14	64.877	57.2139	2.54878	2.56976	10	-17815.7	-6912.21	3249.89
8097	15	63.6777	54.5718	2.38487	2.42326	10	-14553.1	-12259	3696.36
8097	16	66.784	74.9782	2.71835	2.69311	10	-13886.5	-13513.1	548.472
8097	17	68.3651	68.827	2.80132	2.80958	10	-15510.7	-11612.8	-548.472
8097	18	75.952	72.0665	2.7572	2.6891	10	-14536.2	-12605.6	2353.24
8097	19	71.2785	70.7738	2.84438	2.80811	10	-14631.7	-12688.4	810.711
8097	20	72.5515	59.3113	2.75737	2.78566	10	-18257.9	-6487.57	548.472
8097	21	64.3708	66.5346	2.88845	2.90569	10	-14812.2	-12477.2	-810.711
8097	22	64.1967	67.7724	2.72398	2.69766	10	-17979.4	-6680.6	2802.04
8097	23	65.3015	58.9978	2.78525	2.76025	10	-14638.6	-12694.5	548.472
8097	24	69.0846	69.8249	2.87769	2.87899	10	-14078.9	-13312.5	-548.472
8097	25	64.8064	63.9431	2.8551	2.85166	10	-14819.2	-12483.2	-548.472
8097	26	59.8925	59.7602	2.89178	2.86204	10	-18193.4	-6464.65	1717.25
8097	27	56.5329	64.772	2.75737	2.76596	10	-18131.5	-6737.14	1264.18
8097	28	66.1382	66.3558	2.85876	2.84458	10	-18064.3	-7008.65	548.472
8097	29	68.7265	64.9737	3.1042	3.11464	10	-15171.2	-12052.9	-548.472
8097	30	70.6934	66.208	2.63402	2.61067	10	-18082.4	-6718.89	1903.16
8097	31	61.3886	65.6044	2.7413	2.72863	10	-14805.4	-12471.5	1000.63
8097	32	48.9687	48.6262	2.77864	2.77467	5	-17273.1	-8475.86	2353.24
8097	33	52.0681	56.2076	2.89179	2.88573	5	-17338.5	-8201.46	2802.04
8097	34	58.0541	62.9125	2.63228	2.60566	5	-16936.2	-9234.94	1903.16
8097	35	51.5748	51.1689	2.61173	2.60892	5	-15235.2	-11751.2	2353.24
8097	36	54.9061	59.2636	2.62212	2.62383	5	-17856.1	-7224.27	2170.08
8097	37	56.5869	48.8878	2.6282	2.6923	5	-15419.4	-11544.4	2170.08
8097	38	55.2407	54.085	2.67821	2.73097	5	-17241.9	-8460.51	2622.4
8097	39	54.0724	49.4688	2.35748	2.44309	5	-17905.4	-6947	2622.4
8097	40	48.7305	52.7672	2.6008	2.58568	5	-14891.8	-12183.4	2353.24
8097	41	51.4738	59.4619	2.48625	2.43509	5	-15566	-11309.4	2353.24
8097	42	50.8043	54.804	2.58638	2.56966	5	-17194.1	-8745.3	1903.16
8097	43	59.7322	57.4027	2.53861	2.56287	5	-14864.8	-12161.4	2622.4
8097	44	57.088	56.8719	2.64257	2.67091	5	-17509.2	-7976.87	2353.24
8097	45	55.3451	59.5641	2.43455	2.45086	5	-17022.9	-8967.87	2353.24
8097	46	55.5385	56.0402	2.44305	2.44589	5	-17667.3	-7744.84	1903.16
8097	47	51.9071	55.1886	2.48629	2.45187	5	-17477.5	-7962.42	2622.4
8097	48	72.3638	74.1219	2.62098	2.6297	5	-17058.8	-8676.47	3075.24
8097	49	72.9756	74.6493	2.40133	2.41126	5	-15420.5	-11203.7	3524.99
8097	50	80.3598	66.0584	2.35654	2.36925	5	-17232.4	-7850.78	4141.1
8097	51	71.1157	70.3637	2.41897	2.43415	5	-15354	-11495.4	2802.04
8097	52	77.8299	80.8992	2.33981	2.3721	5	-16802.8	-9162.25	3075.24
8097	53	79.8326	76.42	2.90358	2.96078	5	-17390	-7922.55	3249.89
8097	54	72.6964	78.495	2.74439	2.76055	5	-14994.3	-11565.5	4141.1
8097	55	74.2937	77.8463	2.80047	2.81191	5	-17096.1	-8695.46	2802.04
8097	56	74.057	76.7726	2.52415	2.51431	5	-17201	-8136.42	3696.36
8097	57	74.9997	73.6156	2.65267	2.66769	5	-17345.5	-7902.31	3524.99
8097	58	77.8694	74.1154	2.46644	2.50154	5	-16839.6	-9182.31	2802.04
8097	59	74.2552	72.0935	2.80869	2.83761	5	-15677.4	-11050.2	2802.04
8097	60	65.9585	67.3562	2.5612	2.5686	5	-15643.2	-11026.1	3075.24
8097	61	72.1297	69.8985	2.8407	2.89312	5	-15017.9	-11931.1	2802.04
8097	62	72.3119	72.158	2.80037	2.83366	5	-17375.9	-7617.07	3974.75
8097	63	69.8479	71.284	2.80284	2.83362	5	-14790.4	-12100.5	3249.89
8097	64	75.2858	73.5224	2.53254	2.52565	10	-17317.8	-8497.76	-1903.16
8097	65	77.4758	72.7799	3.2961	3.36681	10	-17898.4	-7241.38	-1717.25
8097	66	68.9696	75.9057	2.38977	2.40034	10	-16393.5	-10200.2	-1717.25
8097	67	77.9541	75.748	2.48472	2.49658	10	-16207.1	-10409.7	-2170.08
8097	68	75.4925	76.5556	2.53059	2.53768	10	-16523.2	-9955.02	-1903.16
8097	69	73.6889	79.1395	2.74235	2.67206	10	-14930.3	-12214.9	-1903.16
8097	70	78.4291	77.6563	2.42316	2.40595	10	-16094.1	-10666.3	-1717.25
8097	71	71.3002	66.1841	7.22772	7.29081	10	-17041.9	-8977.9	-2170.08
8097	72	76.6715	73.2124	2.49706	2.49235	10	-17209.6	-8753.21	-1717.25
8097	73	76.5871	79.0378	2.54781	2.52874	10	-17683.3	-7751.84	-1717.25
8097	74	75.1599	70.5406	2.68806	2.71332	10	-15252.2	-11764.4	-2170.08
8097	75	72.673	72.7141	2.64044	2.63141	10	-15583.4	-11322	-2170.08
8097	76	78.4752	69.5976	3.94096	4.02348	10	-17776.6	-7490.61	-1903.16
8097	77	74.273	75.5999	2.69473	2.68597	10	-17292.5	-8485.34	-2170.08
8097	78	76.1204	74.7527	2.50928	2.51317	10	-16951.5	-9243.29	-1717.25
8097	79	77.9575	72.8916	2.49999	2.50622	10	-16230.8	-10424.9	-1903.16
8097	80	48.5153	49.3649	4.07727	4.06901	10	-18047.4	-7002.11	-1000.63
8097	81	50.9399	49.1117	3.28678	3.25246	10	-17737.6	-7775.63	-810.711
8097	82	51.1561	46.6155	3.36406	3.36126	10	-17918.5	-7249.53	-1452.34
8097	83	51.4519	47.0171	3.04914	3.04335	10	-17824.9	-7510.95	-1264.18
8097	84	52.0822	54.2344	3.20545	3.19849	10	-15473.3	-11584.8	-1452.34
8097	85	52.8503	56.8443	3.13268	3.11993	10	-14783.5	-12453.1	-1452.34
8097	86	51.7941	52.1176	3.09396	3.09278	10	-17839.1	-7516.94	-1000.63
8097	87	50.5978	43.8627	2.71977	2.71105	10	-17616.1	-8025.59	-1000.63
8097	88	50.4675	51.0307	2.63947	2.63608	10	-17113.2	-9015.46	-1264.18
8097	89	55.7781	56.175	2.56597	2.58293	10	-18033	-6996.53	-1264.18
8097	90	45.5538	52.2725	3.13093	3.10481	10	-15117.6	-12010.3	-1717.25
8097	91	51.0028	53.289	3.21085	3.15653	10	-14625	-12682.6	-1000.63
8097	92	51.2989	49.4137	3.03686	3.05594	10	-14970.8	-12248.1	-1264.18
8097	93	51.1132	53.8717	2.79527	2.77665	10	-18226.3	-6476.35	-1264.18
8097	94	51.2861	48.5278	3.09949	3.07549	10	-14766.9	-12439.1	-1717.25
8097	95	47.7585	53.1776	3.50984	3.47091	10	-14982.8	-12257.9	-1000.63
8097	96	81.032	79.453	2.30746	2.32837	5	-15637.9	-11361.6	1452.34
8097	97	83.1236	86.7652	2.3007	2.2681	5	-17499.2	-8277.47	1000.63
8097	98	91.5541	92.2532	2.24645	2.23804	5	-15620.3	-11348.8	1717.25
8097	99	82.5258	87.0172	2.25662	2.19203	5	-17812.7	-7505.82	1452.34
8097	100	82.1351	84.7755	2.2048	2.20153	5	-17590.1	-8013.72	1452.34
8097	101	86.1568	87.6217	2.27683	2.31486	5	-16295.3	-10466.4	810.711
8097	102	91.5323	89.7768	2.24487	2.25977	5	-15767.3	-11113.5	1903.16
8097	103	76.4358	80.9391	2.18407	2.19357	5	-16556.7	-9975.24	1452.34
8097	104	79.4746	84.2007	2.26536	2.28282	5	-16136.1	-10694.1	1000.63
8097	105	83.6429	84.5507	2.22558	2.23132	5	-16436.2	-10226.8	1000.63
8097	106	84.0438	81.7213	2.27775	2.31334	5	-16245.5	-10434.3	1717.25
8097	107	88.8444	86.1877	2.29135	2.28681	5	-17570.3	-8004.71	1717.25
8097	108	84.0273	81.3844	2.26426	2.30712	5	-16982.1	-9260.02	1264.18
8097	109	82.2987	88.2207	2.35133	2.33659	5	-17945.1	-7260.28	1000.63
8097	110	85.6337	86.8568	2.28695	2.25979	5	-17082.3	-8999.17	1717.25
8097	111	84.0681	88.0655	2.21146	2.20775	5	-16538.1	-9964.02	1717.25
8097	112	73.4267	75.9172	3.19188	3.18433	5	-14996.8	-12269.3	548.472
8097	113	68.4631	70.3142	2.4682	2.45253	5	-17624.2	-8029.27	810.711
8097	114	68.4642	70.7261	2.47821	2.47603	5	-17270.7	-8784.24	-548.472
8097	115	63.7741	69.1911	2.4515	2.42921	5	-16151.2	-10704.1	-548.472
8097	116	71.0769	74.0333	2.4907	2.46543	5	-15675.7	-11389.1	548.472
8097	117	71.0281	71.0093	2.43688	2.41871	5	-15342.5	-11834.1	548.472
8097	118	73.9704	65.3609	2.44416	2.4417	5	-17011.6	-9276.06	-548.472
8097	119	63.232	65.7667	2.47078	2.47538	5	-16451.6	-10236.4	-548.472
8097	120	67.5947	68.6102	2.66145	2.66702	5	-17394.9	-8535.6	548.472
8097	121	66.7159	72.1839	2.49311	2.46717	5	-15668.3	-11383.7	810.711
8097	122	77.2848	72.5273	2.47894	2.47034	5	-16287.8	-10461.6	-1000.63
8097	123	71.9635	74.8643	2.43913	2.41622	5	-16309.4	-10475.4	-95.7139
8097	124	70.471	69.1538	2.49929	2.51118	5	-15996	-10934.7	548.472
8097	125	70.3661	69.1283	2.54175	2.53565	5	-17134.7	-9026.79	810.711
8097	126	72.0116	72.8792	2.46949	2.47867	5	-17262.5	-8780.07	-810.711
8097	127	74.5071	73.5561	2.49837	2.4722	5	-15837.5	-11163	-548.472
8123	0	70.8104	70.3825	2.67823	2.71303	10	-14421.6	11937.5	5025.23
8123	1	78.7142	70.1438	2.22643	2.27138	10	-14799.6	10985.3	6002.8
8123	2	76.1239	73.1777	2.57565	2.58812	10	-17614.7	6950.78	4141.1
8123	3	81.5169	76.7233	2.29628	2.27322	10	-15011.7	11374.2	4584.33
8123	4	71.5423	75.1072	2.5728	2.58303	10	-14694.3	11469.3	5317.27
8123	5	74.7156	73.8184	2.34259	2.33626	10	-14752	11177.4	5760.47
8123	6	80.4756	77.812	2.44219	2.4513	10	-17555.2	6927.31	4423.35
8123	7	75.7339	75.2146	2.25723	2.26833	10	-17418.5	7163.79	4584.33
8123	8	86.4258	72.5731	2.39389	2.39763	10	-17351.9	7136.43	4870.42
8123	9	69.9377	76.7904	2.78495	2.76012	10	-15196.4	9896.3	6846.23
8123	10	70.0612	67.5051	2.46077	2.48755	10	-17546.1	7216.29	3974.75
8123	11	70.2967	74.1404	2.41865	2.41645	10	-14954.4	11330.7	4870.42
8123	12	70.7434	72.8199	2.62347	2.6434	10	-14758.1	11518.9	5025.23
8123	13	81.6041	78.7228	2.36849	2.34904	10	-15098.4	10165.3	6666.62
8123	14	71.319	68.5246	2.36462	2.3897	10	-15255.8	11218.3	4141.1
8123	15	70.7222	72.206	2.33701	2.35962	10	-14679.3	11800.1	4584.33
8123	16	65.0967	61.7461	2.91753	2.90994	10	-17700	7279.57	3075.24
8123	17	69.1345	61.7782	2.55115	2.58265	10	-15613.7	11140	2802.04
8123	18	66.0984	62.867	2.73735	2.72874	10	-14830.6	11921.8	3696.36
8123	19	68.4927	58.8479	2.67453	2.70352	10	-17567.2	7521.36	3249.89
8123	20	66.9852	67.7263	2.86153	2.85756	10	-14916.5	11990.8	3075.24
8123	21	61.7956	68.2281	2.72188	2.65936	10	-16940.4	9048.99	2622.4
8123	22	72.8797	62.9995	2.59265	2.61918	10	-15166.5	11491.4	3696.36
8123	23	64.7178	63.0877	2.69148	2.69623	10	-17775.7	7014.33	3249.89
8123	24	69.3631	68.2821	2.57243	2.6107	10	-14949.2	12017.1	2802.04
8123	25	59.3225	62.1271	2.57879	2.56611	10	-15926.9	10687.5	2802.04
8123	26	65.1841	64.2634	2.68817	2.69355	10	-15025.7	11727.8	3524.99
8123	27	56.64	60.0052	2.67122	2.70706	10	-15356	11292	3524.99
8123	28	63.171	57.8625	2.58309	2.60512	10	-17940.7	6783.65	2802.04
8123	29	64.8995	67.0426	2.87692	2.86658	10	-18128	6266.2	2802.04
8123	30	62.4242	70.3167	2.59194	2.57013	10	-15489.9	11051.6	3696.36
8123	31	63.5466	63.7993	2.57216	2.58446	10	-17522.3	7502.14	3524.99
8123	32	59.9585	63.5048	3.22667	3.21804	5	-16686.9	8307.45	5317.27
8123	33	67.1207	66.0041	3.03201	3.01588	5	-15327.9	10607.7	5317.27
8123	34	62.314	61.1979	3.1273	3.12506	5	-16674.2	8601.67	4870.42
8123	35	66.5291	65.8395	2.94462	2.93014	5	-15693.7	10207.6	5025.23
8123	36	54.2619	66.1089	3.22573	3.18931	5	-15579.6	10454.4	4870.42
8123	37	61.3648	65.697	3.03258	3.02034	5	-17140.1	7631.26	4870.42
8123	38	57.81	60.0299	3.01681	3.0304	5	-15625.8	10163.6	5317.27
8123	39	61.145	65.629	2.89491	2.86322	5	-16918.3	7825.34	5317.27
8123	40	65.9988	61.3833	3.36856	3.39003	5	-15980	9753.21	5025.23
8123	41	57.7091	62.5828	2.89043	2.8583	5	-15394.4	10653.6	5025.23
8123	42	64.2358	57.7758	3.23905	3.20434	5	-16420.6	9076.45	4870.42
8123	43	57.6009	60.9874	2.98616	3.00266	5	-16441.7	8782.72	5317.27
8123	44	66.6712	62.6625	3.25796	3.27028	5	-15082.4	11090.8	5025.23
8123	45	58.6755	63.2931	3.1136	3.11338	5	-16513.1	8820.71	5025.23
8123	46	65.205	59.9523	2.93647	2.93985	5	-16914.1	8119.8	4870.42
8123	47	65.6037	56.693	3.05102	3.05715	5	-15017.3	11043	5317.27
8123	48	79.1803	75.3299	2.55351	2.56446	5	-15745.8	9580.01	6002.8
8123	49	67.1448	71.8102	2.48883	2.5066	5	-15679.4	9539.64	6236.22
8123	50	71.1338	76.3728	2.51568	2.48371	5	-15968	8736.05	6666.62
8123	51	79.8231	73.8293	2.4932	2.51132	5	-15442.8	10362.7	5465.76
8123	52	75.2774	76.1445	2.2986	2.31569	5	-16234.4	8561.19	6236.22
8123	53	75.2061	72.9955	2.42998	2.4302	5	-15065.6	10482.3	6236.22
8123	54	70.2918	74.9753	2.40675	2.41168	5	-15492.6	9425.96	6846.23
8123	55	72.8982	76.0484	2.53939	2.50572	5	-15139.2	10801.4	5465.76
8123	56	75.8647	78.2071	2.37356	2.39332	5	-15170.1	10213.6	6425.66
8123	57	75.1798	74.3174	2.70308	2.69485	5	-15476	9743.92	6425.66
8123	58	69.1732	66.3249	2.46715	2.47381	5	-16685.2	8009.93	5760.47
8123	59	69.0381	66.7854	2.71152	2.6944	5	-16527.8	8526.15	5465.76
8123	60	72.4381	72.8022	2.41166	2.40968	5	-15129.3	10526.6	6002.8
8123	61	73.5918	77.5219	2.75618	2.73429	5	-15733.7	9915.4	5465.76
8123	62	77.4486	70.9779	2.63317	2.63457	5	-16043.8	8777.54	6425.66
8123	63	74.8596	69.0537	2.83391	2.83665	5	-16489.1	8059.66	6236.22
8123	64	70.5918	74.6623	2.82206	2.83956	10	-17708	7884.09	95.7141
8123	65	74.5018	76.9494	2.41667	2.40864	10	-17223.9	8885.24	357.496
8123	66	73.2363	69.784	2.78108	2.75933	10	-15602.7	11473.4	810.711
8123	67	81.2476	77.1004	2.44826	2.46913	10	-16095.7	10800.8	95.7141
8123	68	74.1515	77.5019	2.4578	2.4556	10	-15107.7	12144.5	95.7141
8123	69	78.3323	79.0287	2.62993	2.61707	10	-16396.4	10333	357.496
8123	70	79.438	81.3241	2.73674	2.71963	10	-18296	6324.27	1000.63
8123	71	79.0608	80.4017	2.64539	2.64739	10	-17474.5	8388.82	95.7141
8123	72	74.0464	75.4781	2.52143	2.4949	10	-16093.2	10799.1	357.496
8123	73	77.617	69.2997	2.627	2.63384	10	-15447.4	11704.3	357.496
8123	74	74.8722	78.5644	2.59804	2.56433	10	-16399	10334.6	95.7141
8123	75	71.8316	76.8285	2.56851	2.56973	10	-15449.8	11706.1	95.7141
8123	76	80.0647	77.9783	2.54959	2.58299	10	-17226.7	8886.65	95.7141
8123	77	78.068	76.0122	2.48011	2.50514	10	-15779.3	11258.1	95.7141
8123	78	77.1323	73.8268	2.51904	2.52835	10	-16235	10559.7	810.711
8123	79	76.7872	77.8633	2.63119	2.65751	10	-15776.8	11256.3	357.496
8123	80	76.3147	71.1357	4.248	4.40303	10	-17224.2	8574.83	2353.24
8123	81	76.281	74.0005	3.31721	3.37506	10	-17193	8559.31	2622.4
8123	82	75.4032	74.3314	3.55693	3.61147	10	-17814.4	7326.6	2170.08
8123	83	72.5168	67.6409	3.14591	3.1795	10	-15500.8	11398.5	2353.24
8123	84	73.6561	73.4429	3.2052	3.24114	10	-18017.2	6812.56	2170.08
8123	85	75.5927	74.5686	2.84273	2.85203	10	-15012.9	12068.3	2170.08
8123	86	70.5187	71.2143	2.85737	2.86791	10	-15821.4	10949.1	2353.24
8123	87	70.6527	77.7393	2.66633	2.63882	10	-16099.8	10471.8	2622.4
8123	88	72.1516	72.0104	2.93607	2.95651	10	-17687.6	7572.92	2353.24
8123	89	75.013	71.2088	2.80516	2.83219	10	-18092.8	6546.09	2353.24
8123	90	75.649	70.6545	2.81468	2.84522	10	-15680.3	11187.5	2170.08
8123	91	72.0203	71.1028	2.76337	2.77803	10	-15140	11817	2622.4
8123	92	70.0594	73.9452	2.7295	2.73083	10	-16423.3	10023.8	2353.24
8123	93	70.8836	70.396	2.80269	2.78267	10	-16296.1	10269.8	2170.08
8123	94	77.9659	75.2907	2.66661	2.68609	10	-17364.9	8336.19	2170.08
8123	95	78.7113	74.0241	2.88746	2.92043	10	-15472.8	11377.9	2622.4
8123	96	68.1976	74.24	2.3392	2.28868	5	-16952	8439.29	4141.1
8123	97	68.8366	69.5108	2.22138	2.22552	5	-17103.4	8210.67	3974.75
8123	98	75.967	74.9343	2.28417	2.26852	5	-16738.2	8634.65	4584.33
8123	99	70.6531	68.6326	2.25058	2.26104	5	-16894.7	8410.8	4423.35
8123	100	69.9586	69.0187	2.23595	2.22812	5	-17408.1	7453.22	4141.1
8123	101	73.399	72.0341	2.31246	2.32318	5	-16860.8	8697.92	3974.75
8123	102	71.3121	68.9883	2.24702	2.27775	5	-16483.6	9111.25	4584.33
8123	103	76.2536	74.3675	2.18944	2.18641	5	-16646.5	8891.99	4423.35
8123	104	70.3881	73.3917	2.28838	2.27038	5	-15874.1	10324.9	4141.1
8123	105	71.6668	70.3895	2.5119	2.5498	5	-15571.4	10776.1	4141.1
8123	106	73.4665	68.6006	2.31478	2.36553	5	-16979	8150.94	4584.33
8123	107	65.9704	64.0179	2.37214	2.36444	5	-17349.3	7428.06	4423.35
8123	108	67.9563	69.3175	2.2392	2.22783	5	-16163.7	9865.32	4141.1
8123	109	73.6942	73.6258	2.45395	2.47292	5	-17331.9	7716.65	3974.75
8123	110	67.5439	69.9867	2.39285	2.37713	5	-15639.3	10494.5	4584.33
8123	111	70.1846	68.3361	2.26298	2.24819	5	-16109.2	9832.02	4423.35
8123	112	65.1237	70.7714	2.80322	2.75428	5	-17383.2	7739.51	3696.36
8123	113	66.5742	69.2131	2.69046	2.68831	5	-16098.2	10145.1	3696.36
8123	114	68.2178	69.6055	2.77246	2.78214	5	-17008.7	8774.2	3075.24
8123	115	69.8578	70.1443	2.71175	2.69872	5	-17344.2	8022.21	3249.89
8123	116	71.3454	69.8926	2.68773	2.72782	5	-17154	8234.99	3696.36
8123	117	69.5374	71.5529	2.74249	2.75038	5	-15800.6	10602.7	3696.36
8123	118	71.659	61.6277	2.71257	2.76652	5	-16311.5	9955.52	3249.89
8123	119	67.5788	66.2188	2.66537	2.67012	5	-17107	8516.45	3249.89
8123	120	69.0288	72.2364	2.74849	2.72957	5	-16812.5	8980.67	3524.99
8123	121	71.2666	65.6498	2.66601	2.718	5	-15753.9	10571.4	3974.75
8123	122	64.4446	67.7825	2.84412	2.83351	5	-16191.5	10203.9	3075.24
8123	123	66.8288	70.2683	2.76101	2.73009	5	-16855.6	9003.68	3249.89
8123	124	70.1474	66.3864	2.8003	2.82439	5	-15673.6	10846.8	3524.99
8123	125	68.4539	67.6525	2.71308	2.71736	5	-16910.8	8723.69	3696.36
8123	126	66.8713	72.9251	2.7071	2.67137	5	-17253.4	8282.68	3075.24
8123	127	66.375	67.951	2.77276	2.74323	5	-16019.2	10419.3	3249.89
8058	0	69.7737	64.4614	3.27098	3.29802	10	8885.2	1907.32	17121.8
8058	1	74.1321	74.9877	3.21646	3.20554	10	8935.72	0.036341	17201.5
8058	2	70.8055	76.1159	3.2534	3.26568	10	9763.14	-1907.07	16636.8
8058	3	73.558	75.1977	3.42944	3.41848	10	9174.64	2594.34	16877.1
8058	4	76.5997	80.4134	3.32532	3.34337	10	8984.15	1367.36	17121.8
8058	5	71.5099	73.0091	3.35172	3.34052	10	8789.36	-1610.67	17201.5
8058	6	69.2851	71.0019	3.18542	3.15977	10	9109.79	3995.93	16636.8
8058	7	71.9321	75.5995	3.24679	3.26073	10	9785.95	-539.906	16723.7
8058	8	76.2482	74.8987	3.17176	3.19048	10	9111.51	1955.9	16996.9
8058	9	70.2968	69.2597	3.42832	3.40096	10	8661.22	0.000174	17341.4
8058	10	74.216	71.3618	3.35287	3.37301	10	9528.45	3567.53	16499.1
8058	11	70.7492	66.3407	3.23599	3.21198	10	9314.82	-281.464	16996.9
8058	12	69.9818	67.3917	3.2193	3.22436	10	8976.79	2502.47	16996.9
8058	13	63.4163	68.5017	3.25669	3.23688	10	8919.42	-539.489	17201.5
8058	14	71.0745	67.7664	3.18117	3.20029	10	9853.37	-1366.34	16636.8
8058	15	64.9061	68.3793	3.36025	3.33933	10	9314.82	281.464	16996.9
8058	16	68.0097	74.0514	2.38075	2.36702	10	10275.8	3963.81	15951.1
8058	17	74.0173	75.6332	2.80621	2.82465	10	10939	-2175.89	15853.8
8058	18	62.9312	69.8973	2.63056	2.59928	10	9985.69	-1950.54	16499.1
8058	19	74.41	76.8447	2.75361	2.77481	10	9004.7	6341.83	15951.1
8058	20	75.6259	74.645	2.54874	2.57411	10	9305.04	5892.35	15951.1
8058	21	71.6821	74.2777	2.90486	2.89526	10	11249.1	-1668.65	15697.5
8058	22	76.7914	71.4292	2.51808	2.53539	10	9317.46	4087.02	16499.1
8058	23	75.9147	75.6314	4.26465	4.309	10	9837.78	4951.92	15951.1
8058	24	74.1769	71.6196	2.80592	2.80997	10	10068.9	4463.24	15951.1
8058	25	69.4611	63.8941	3.39096	3.38923	10	10304.3	4268.17	15853.8
8058	26	70.8332	69.3603	2.9926	2.99417	10	9527	4495.9	16271.5
8058	27	73.8991	72.7936	2.61321	2.60546	10	9760.21	3964.25	16271.5
8058	28	69.5304	70.3387	4.08779	4.11139	10	10851.6	-1882.94	15951.1
8058	29	70.3642	60.6242	3.39879	3.43194	10	10082.4	4768.64	15853.8
8058	30	72.8482	64.3751	2.73117	2.75264	10	10078	-1397.49	16499.1
8058	31	70.1103	64.5152	2.39239	2.38765	10	9612.53	4838.54	16122.3
8058	32	69.3805	68.0383	3.35356	3.34845	5	11372.2	-2.3e-05	15697.5
8058	33	69.7248	66.6698	3.36234	3.39302	5	10983.9	810.224	15951.1
8058	34	71.6595	68.595	3.29959	3.3198	5	11715.1	-287.59	15440.6
8058	35	76.8355	72.943	3.27647	3.26582	5	11255.1	2527.43	15578
8058	36	75.5893	73.696	3.2706	3.28402	5	11686.9	862.078	15440.6
8058	37	70.2266	64.348	3.32409	3.36458	5	11504.2	-848.599	15578
8058	38	67.3069	68.8491	3.24318	3.23618	5	11031.4	2763.22	15697.5
8058	39	69.6637	70.3463	3.37079	3.38795	5	11358.5	558.007	15697.5
8058	40	63.9821	69.7817	3.30453	3.30389	5	11358.5	-558.007	15697.5
8058	41	64.3458	65.2115	3.26448	3.25555	5	11117.6	3076.65	15578
8058	42	73.1881	63.9608	3.29224	3.36126	5	11927.3	-81.3398	15279.8
8058	43	65.2525	69.5443	3.24485	3.21841	5	10983.9	-810.224	15951.1
8058	44	65.8248	64.3019	3.33091	3.36544	5	11249.1	1668.65	15697.5
8058	45	70.3977	68.2814	3.18488	3.2361	5	11532	-283.094	15578
8058	46	69.3214	70.0367	3.18742	3.1969	5	11686.9	-862.078	15440.6
8058	47	65.9624	66.9893	3.18088	3.21053	5	10501.3	3757.42	15853.8
8058	48	75.1569	74.2003	2.57168	2.53095	5	9961.97	2816.98	16387.9
8058	49	78.3939	73.879	2.60022	2.60336	5	9943.87	-274.1	16636.8
8058	50	76.5165	70.4756	2.64071	2.61352	5	9303.63	2084.99	16877.1
8058	51	76.0468	78.2748	2.6964	2.64509	5	10603.2	1839.83	16122.3
8058	52	79.8906	81.2215	2.55164	2.54595	5	10211.4	1703.98	16387.9
8058	53	81.0621	76.7611	2.6728	2.68047	5	9763.14	1907.07	16636.8
8058	54	77.9437	79.5021	2.55631	2.52695	5	9212.98	1402.19	16996.9
8058	55	82.3207	77.6304	2.53199	2.51446	5	10732.5	-791.673	16122.3
8058	56	74.8697	77.2182	2.54727	2.52161	5	9853.37	1366.35	16636.8
8058	57	78.041	76.3333	2.6802	2.66687	5	9643.25	2442	16636.8
8058	58	77.711	77.3586	2.62973	2.58195	5	10137.1	2866.49	16271.5
8058	59	77.7515	75.3309	2.84538	2.81799	5	10500.1	2357.88	16122.3
8058	60	74.9633	70.7669	2.70362	2.66587	5	10534.6	1.7e-05	16271.5
8058	61	75.9571	76.2337	2.9635	2.91972	5	10758.4	-264.103	16122.3
8058	62	76.8417	76.5512	2.76995	2.75081	5	9563.61	2143.26	16723.7
8058	63	70.3812	72.2908	2.93001	2.92014	5	9985.69	1950.54	16499.1
8058	64	80.4897	84.5846	3.89468	3.87829	10	13411.9	3635.66	13514.5
8058	65	90.6208	92.3714	2.48413	2.49731	10	13564.9	643.085	13831.9
8058	66	83.8112	91.182	2.87249	2.87077	10	12074.4	4368.73	14521.1
8058	67	89.6818	95.3345	2.64521	2.68264	10	14517.9	3195.63	12440.2
8058	68	86.0405	93.6152	2.6917	2.71564	10	13747.8	2023.87	13514.5
8058	69	84.9885	86.5426	2.65287	2.65079	10	13174.7	3293.37	13831.9
